Match ID,Event ID,Event Name,Event Region,Event Tier,Is match on LAN?,Match Date,Best of _,Blue Team ID,Blue Team Name,Blue Team Image,Blue Player ID,Blue Player Tag,Blue Player Country,Blue Games Score,Blue Wins Series?,Orange Team ID,Orange Team Name,Orange Team Image,Orange Player ID,Orange Player Tag,Orange Player Country,Orange Games Score,Orange Wins Series?
6043147591504896348ebd20,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020bc70f1e4807cc700239e,Kings of Urban,https://griffon.octane.gg/teams/kings-of-urban.png,5f3d8fdd95f40596eae23d7a,Fireburner,us,6,true,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23f29,zOctanEz,us,0,false
6043147591504896348ebd20,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020bc70f1e4807cc700239e,Kings of Urban,https://griffon.octane.gg/teams/kings-of-urban.png,5f3d8fdd95f40596eae23d7d,Gambit,us,6,true,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23f28,Fickle Platypus,us,0,false
6043147591504896348ebd20,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020bc70f1e4807cc700239e,Kings of Urban,https://griffon.octane.gg/teams/kings-of-urban.png,5f3d8fdd95f40596eae23d7d,Gambit,us,6,true,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23df9,Low5ive,us,0,false
6043147591504896348ebd20,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020bc70f1e4807cc700239e,Kings of Urban,https://griffon.octane.gg/teams/kings-of-urban.png,5f3d8fdd95f40596eae23d7d,Gambit,us,6,true,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23f29,zOctanEz,us,0,false
6043147591504896348ebd20,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020bc70f1e4807cc700239e,Kings of Urban,https://griffon.octane.gg/teams/kings-of-urban.png,5f3d8fdd95f40596eae23eb0,Kyle Masc,us,6,true,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23f28,Fickle Platypus,us,0,false
6043147591504896348ebd20,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020bc70f1e4807cc700239e,Kings of Urban,https://griffon.octane.gg/teams/kings-of-urban.png,5f3d8fdd95f40596eae23eb0,Kyle Masc,us,6,true,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23df9,Low5ive,us,0,false
6043147591504896348ebd20,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020bc70f1e4807cc700239e,Kings of Urban,https://griffon.octane.gg/teams/kings-of-urban.png,5f3d8fdd95f40596eae23eb0,Kyle Masc,us,6,true,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23f29,zOctanEz,us,0,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23d76,Pluto,us,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23da3,Killerno7,it,1,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23d76,Pluto,us,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23e7d,Stocki,ch,1,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23d76,Pluto,us,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23dac,Yeezy,kz,1,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23dab,Vafele,us,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23da3,Killerno7,it,1,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23dab,Vafele,us,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23e7d,Stocki,ch,1,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23dab,Vafele,us,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23dac,Yeezy,kz,1,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23f2a,Yemen,en,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23da3,Killerno7,it,1,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23f2a,Yemen,en,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23e7d,Stocki,ch,1,false
6043147591504896348ebd33,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020be74f1e4807cc7013fcf,vQ Untethered,https://griffon.octane.gg/teams/vq-untethered.png,5f3d8fdd95f40596eae23f2a,Yemen,en,5,true,6020be74f1e4807cc7013fd3,Supersonic Stars,https://griffon.octane.gg/teams/supersonic-stars.png,5f3d8fdd95f40596eae23dac,Yeezy,kz,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23daa,M1k3Rules,ie,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23f2b,Elmirfudd,ca,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23daa,M1k3Rules,ie,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23d7b,Jacob,us,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23daa,M1k3Rules,ie,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23f2c,usedwolf,us,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d98,Markydooda,ab,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23f2b,Elmirfudd,ca,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d98,Markydooda,ab,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23d7b,Jacob,us,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d98,Markydooda,ab,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23f2c,usedwolf,us,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d97,kuxir97,it,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23f2b,Elmirfudd,ca,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d97,kuxir97,it,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23d7b,Jacob,us,1,false
6043147591504896348ebd34,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,9,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d97,kuxir97,it,5,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23f2c,usedwolf,us,1,false
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23f2f,Dirkened,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f2d,DexNine,us,0,false
6043147591504896348ebd36,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-08T00:00:00Z,11,6020be74f1e4807cc7013f9b,Cosmic Aftershock,https://griffon.octane.gg/teams/cosmic-aftershock.png,5f3d8fdd95f40596eae23f2f,Dirkened,us,6,true,6020be74f1e4807cc7014004,Air Force Two,https://griffon.octane.gg/teams/air-force-two.png,5f3d8fdd95f40596eae23f2e,digdog22,us,0,false
